Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Patrick Beverley,Rockets,2015-2016,REG,71,30.13,9.26,15.99,22.56,8.75,13.30,0.00,0.397,0.473,0.358,0.552,0.346,0.443,0.000
Marcus Thornton,"Rockets, Pistons, Wizards",2015-2016,REG,61,38.45,16.82,11.28,21.81,5.18,5.73,0.74,0.332,0.396,0.393,0.542,0.357,0.419,0.000
Chase Budinger,"Pacers, Suns",2015-2016,REG,66,20.50,13.39,11.72,38.91,9.62,5.86,0.00,0.286,0.344,0.214,0.677,0.304,0.214,0.000
Danny Green,Spurs,2015-2016,REG,79,41.65,15.26,4.67,17.77,11.85,8.26,0.54,0.345,0.341,0.346,0.566,0.333,0.283,0.000
Patty Mills,Spurs,2015-2016,REG,81,38.24,30.23,2.61,14.87,7.52,6.21,0.33,0.389,0.400,0.313,0.637,0.391,0.368,0.000
Garrett Temple,Wizards,2015-2016,REG,80,26.14,15.64,4.95,28.51,11.88,12.67,0.20,0.333,0.329,0.320,0.542,0.383,0.344,0.000
Wesley Matthews,Mavericks,2015-2016,REG,78,43.09,17.68,9.25,11.59,6.32,12.06,0.00,0.337,0.411,0.367,0.515,0.537,0.350,0.000
Alonzo Gee,Pelicans,2015-2016,REG,73,2.36,11.81,6.69,57.87,10.63,10.63,0.00,0.167,0.233,0.353,0.687,0.296,0.296,0.000
John Wall,Wizards,2015-2016,REG,77,20.86,38.83,6.53,30.36,1.26,1.86,0.30,0.356,0.361,0.352,0.579,0.588,0.160,0.000
Jodie Meeks,Pistons,2015-2016,REG,3,35.00,15.00,20.00,20.00,0.00,10.00,0.00,0.571,0.333,0.250,0.250,0.000,0.000,0.000
Jeff Ayres,Clippers,2015-2016,REG,17,0.00,31.82,9.09,59.09,0.00,0.00,0.00,0.000,0.714,0.000,0.538,0.000,0.000,0.000
Dante Cunningham,Pelicans,2015-2016,REG,80,15.01,19.13,7.26,31.48,12.83,13.80,0.48,0.290,0.430,0.300,0.677,0.302,0.368,0.000
DeJuan Blair,Wizards,2015-2016,REG,29,0.00,30.88,22.06,45.59,0.00,0.00,1.47,0.000,0.333,0.400,0.484,0.000,0.000,0.000
Jonas Jerebko,Celtics,2015-2016,REG,78,24.48,14.69,11.19,36.01,5.59,7.69,0.35,0.400,0.310,0.156,0.553,0.375,0.409,0.000
Toney Douglas,Pelicans,2015-2016,REG,61,36.26,21.85,11.94,20.95,5.41,3.38,0.23,0.366,0.340,0.283,0.591,0.458,0.667,0.000
DeMarre Carroll,Raptors,2015-2016,REG,26,33.33,13.70,19.26,23.70,5.56,4.44,0.00,0.400,0.189,0.365,0.516,0.333,0.417,0.000
Wayne Ellington,Nets,2015-2016,REG,76,31.73,34.22,4.63,13.37,9.27,6.60,0.18,0.343,0.354,0.346,0.600,0.385,0.405,0.000
Tyreke Evans,Pelicans,2015-2016,REG,25,25.56,13.42,4.79,54.63,0.96,0.64,0.00,0.413,0.381,0.200,0.491,0.000,0.000,0.000
Ricky Rubio,Timberwolves,2015-2016,REG,76,25.77,40.96,4.95,21.50,2.56,3.92,0.34,0.305,0.354,0.276,0.508,0.400,0.435,0.000
Stephen Curry,Warriors,2015-2016,REG,79,47.46,12.35,7.40,24.76,3.32,4.01,0.69,0.452,0.431,0.500,0.656,0.491,0.484,0.182
Jordan Hill,Pacers,2015-2016,REG,73,0.00,34.85,26.64,37.96,0.18,0.00,0.36,0.000,0.387,0.486,0.639,0.000,0.000,0.000
DeMar DeRozan,Raptors,2015-2016,REG,78,5.45,40.41,22.46,27.03,1.96,2.40,0.29,0.280,0.379,0.414,0.613,0.407,0.455,0.000
Brandon Jennings,"Pistons, Magic",2015-2016,REG,48,40.92,21.45,10.56,16.83,3.63,5.61,0.99,0.339,0.354,0.313,0.549,0.182,0.412,0.000
Gerald Henderson,Trail Blazers,2015-2016,REG,72,12.29,48.02,8.70,17.39,7.75,5.86,0.00,0.246,0.402,0.391,0.696,0.415,0.484,0.000
Tyler Hansbrough,Hornets,2015-2016,REG,44,4.23,2.82,21.13,71.83,0.00,0.00,0.00,0.667,0.000,0.333,0.490,0.000,0.000,0.000
James Johnson,Raptors,2015-2016,REG,57,11.67,9.17,7.50,55.83,6.67,8.75,0.42,0.357,0.318,0.389,0.597,0.438,0.143,0.000
Jrue Holiday,Pelicans,2015-2016,REG,65,23.77,22.81,18.31,31.26,1.93,1.61,0.32,0.356,0.404,0.421,0.565,0.222,0.200,0.333
Ty Lawson,"Rockets, Pacers",2015-2016,REG,66,23.45,31.92,10.73,26.84,3.67,2.54,0.85,0.337,0.310,0.421,0.547,0.231,0.556,0.000
Jeff Teague,Hawks,2015-2016,REG,79,24.82,15.42,17.36,39.33,1.12,1.84,0.10,0.399,0.325,0.382,0.538,0.636,0.333,1.000
Darren Collison,Kings,2015-2016,REG,74,19.20,29.25,11.60,31.19,4.64,3.87,0.26,0.383,0.467,0.389,0.616,0.333,0.600,0.000
Omri Casspi,Kings,2015-2016,REG,69,36.28,2.89,19.26,33.87,4.98,2.57,0.16,0.407,0.222,0.375,0.659,0.419,0.438,0.000
Taj Gibson,Bulls,2015-2016,REG,73,0.60,25.35,18.36,55.49,0.00,0.00,0.20,0.000,0.386,0.446,0.619,0.000,0.000,1.000
Goran Dragic,Heat,2015-2016,REG,72,17.71,24.80,16.34,35.43,2.74,2.97,0.00,0.329,0.438,0.392,0.652,0.208,0.308,0.000
Sasha Kaun,Cavaliers,2015-2016,REG,24,0.00,5.88,17.65,76.47,0.00,0.00,0.00,0.000,0.000,0.000,0.692,0.000,0.000,0.000
Anthony Morrow,Thunder,2015-2016,REG,68,35.44,19.22,12.61,6.31,17.12,9.31,0.00,0.381,0.469,0.405,0.476,0.316,0.516,0.000
Blake Griffin,Clippers,2015-2016,REG,35,2.49,52.40,11.28,33.33,0.17,0.33,0.00,0.400,0.383,0.485,0.701,0.000,0.000,0.000
James Harden,Rockets,2015-2016,REG,82,36.67,19.54,12.00,27.83,2.66,1.30,0.00,0.368,0.405,0.366,0.611,0.279,0.286,0.000
Sonny Weems,"Suns, 76ers",2015-2016,REG,43,22.73,26.36,10.91,25.45,9.09,5.45,0.00,0.360,0.379,0.250,0.464,0.500,0.167,0.000
Luc Mbah a Moute,Clippers,2015-2016,REG,74,0.49,15.20,5.88,60.78,9.80,7.84,0.00,0.000,0.323,0.167,0.556,0.400,0.250,0.000
Omer Asik,Pelicans,2015-2016,REG,68,0.00,1.53,6.63,91.84,0.00,0.00,0.00,0.000,0.000,0.154,0.567,0.000,0.000,0.000
Mario Chalmers,"Heat, Grizzlies",2015-2016,REG,61,23.87,14.19,17.34,34.91,3.38,5.41,0.90,0.340,0.397,0.442,0.497,0.267,0.250,0.000
DeAndre Jordan,Clippers,2015-2016,REG,77,0.20,0.59,9.06,89.96,0.00,0.00,0.20,0.000,0.333,0.348,0.742,0.000,0.000,1.000
JaVale McGee,Mavericks,2015-2016,REG,34,0.75,13.43,14.18,71.64,0.00,0.00,0.00,0.000,0.389,0.263,0.677,0.000,0.000,0.000
JJ Hickson,"Nuggets, Wizards",2015-2016,REG,35,0.65,16.77,23.87,58.71,0.00,0.00,0.00,0.000,0.192,0.378,0.670,0.000,0.000,0.000
Alexis Ajinca,Pelicans,2015-2016,REG,59,0.64,43.95,23.25,32.17,0.00,0.00,0.00,0.500,0.449,0.329,0.624,0.000,0.000,0.000
Ryan Anderson,Pelicans,2015-2016,REG,66,31.57,29.53,7.65,24.25,2.26,4.20,0.54,0.382,0.449,0.408,0.507,0.381,0.282,0.000
Courtney Lee,"Grizzlies, Hornets",2015-2016,REG,79,20.66,35.52,9.86,20.97,4.69,8.14,0.16,0.417,0.441,0.429,0.612,0.267,0.346,0.000
Kosta Koufos,Kings,2015-2016,REG,78,0.00,6.09,49.21,44.70,0.00,0.00,0.00,0.000,0.296,0.436,0.667,0.000,0.000,0.000
Serge Ibaka,Thunder,2015-2016,REG,78,10.13,41.77,15.54,21.29,5.52,5.64,0.12,0.295,0.457,0.504,0.659,0.333,0.367,0.000
Nicolas Batum,Hornets,2015-2016,REG,70,40.87,30.54,8.38,15.38,1.72,2.99,0.11,0.348,0.406,0.479,0.672,0.267,0.423,0.000
George Hill,Pacers,2015-2016,REG,74,25.20,22.22,12.60,23.04,6.10,10.84,0.00,0.387,0.378,0.376,0.600,0.444,0.438,0.000
Darrell Arthur,Nuggets,2015-2016,REG,70,16.77,46.01,7.98,22.09,3.68,3.07,0.41,0.402,0.444,0.385,0.565,0.333,0.400,0.000
Nikola Pekovic,Timberwolves,2015-2016,REG,12,0.00,12.00,40.00,48.00,0.00,0.00,0.00,0.000,0.167,0.350,0.458,0.000,0.000,0.000
Marreese Speights,Warriors,2015-2016,REG,72,12.06,45.39,12.50,28.51,0.44,0.88,0.22,0.400,0.435,0.333,0.492,0.000,0.500,0.000
Roy Hibbert,Lakers,2015-2016,REG,81,0.24,38.93,27.49,33.09,0.24,0.00,0.00,0.000,0.394,0.354,0.581,0.000,0.000,0.000
Brandon Rush,Warriors,2015-2016,REG,72,33.98,13.13,4.63,21.62,10.04,16.60,0.00,0.455,0.353,0.417,0.518,0.308,0.372,0.000
Robin Lopez,Knicks,2015-2016,REG,82,0.00,14.07,34.49,51.29,0.15,0.00,0.00,0.000,0.344,0.496,0.622,0.000,0.000,0.000
Jerryd Bayless,Bucks,2015-2016,REG,52,35.19,19.91,11.57,16.44,7.18,9.49,0.23,0.434,0.395,0.320,0.479,0.613,0.341,0.000
Jason Thompson,"Warriors, Raptors",2015-2016,REG,47,12.96,13.89,29.63,41.67,1.85,0.00,0.00,0.429,0.400,0.375,0.622,0.000,0.000,0.000
Brook Lopez,Nets,2015-2016,REG,73,1.04,29.36,33.25,36.10,0.17,0.09,0.00,0.167,0.426,0.499,0.603,0.000,0.000,0.000
Eric Gordon,Pelicans,2015-2016,REG,45,44.36,13.82,7.82,25.09,4.73,4.00,0.18,0.410,0.395,0.419,0.507,0.308,0.227,0.000
D.J. Augustin,"Thunder, Nuggets",2015-2016,REG,62,36.10,14.04,10.32,27.51,6.30,4.87,0.86,0.365,0.367,0.389,0.500,0.409,0.647,0.333
Brandon Bass,Lakers,2015-2016,REG,66,0.63,23.03,14.51,61.83,0.00,0.00,0.00,0.000,0.342,0.413,0.663,0.000,0.000,0.000
CJ Miles,Pacers,2015-2016,REG,64,51.03,13.27,8.37,16.90,6.16,3.95,0.32,0.353,0.417,0.396,0.561,0.462,0.440,0.000
Ersan Ilyasova,"Pistons, Magic",2015-2016,REG,74,33.74,19.52,10.44,30.86,2.42,2.57,0.45,0.377,0.372,0.333,0.549,0.250,0.412,0.667
Monta Ellis,Pacers,2015-2016,REG,81,17.85,36.98,9.86,25.84,2.47,6.31,0.69,0.271,0.395,0.440,0.592,0.360,0.406,0.143
Lou Williams,Lakers,2015-2016,REG,67,34.01,26.08,10.09,17.58,3.75,8.21,0.29,0.339,0.409,0.457,0.549,0.346,0.351,0.000
Amir Johnson,Celtics,2015-2016,REG,79,7.49,3.98,24.59,61.36,0.94,1.41,0.23,0.156,0.412,0.514,0.683,0.500,0.500,0.000
Marcin Gortat,Wizards,2015-2016,REG,75,0.13,20.81,30.63,48.43,0.00,0.00,0.00,0.000,0.434,0.466,0.689,0.000,0.000,0.000
Ronnie Price,Suns,2015-2016,REG,62,46.00,13.67,6.33,15.67,9.33,8.67,0.33,0.304,0.317,0.421,0.574,0.429,0.500,0.000
Jose Calderon,Knicks,2015-2016,REG,72,38.50,40.04,5.31,9.96,2.43,3.76,0.00,0.402,0.475,0.417,0.644,0.364,0.588,0.000
Alan Anderson,Wizards,2015-2016,REG,13,45.76,10.17,8.47,18.64,3.39,11.86,1.69,0.333,0.500,0.000,0.545,0.500,0.286,0.000
Charles Hayes,Rockets,2015-2016,REG,2,0.00,0.00,50.00,50.00,0.00,0.00,0.00,0.000,0.000,0.000,1.000,0.000,0.000,0.000
Andrea Bargnani,Nets,2015-2016,REG,46,5.40,61.15,17.99,14.75,0.00,0.00,0.72,0.267,0.447,0.560,0.463,0.000,0.000,0.000
LaMarcus Aldridge,Spurs,2015-2016,REG,74,0.67,50.14,17.70,30.62,0.48,0.38,0.00,0.000,0.435,0.432,0.713,0.000,0.000,0.000
Randy Foye,"Nuggets, Thunder",2015-2016,REG,81,37.76,20.54,5.39,22.20,5.39,8.30,0.41,0.302,0.323,0.269,0.514,0.308,0.300,0.000
Rudy Gay,Kings,2015-2016,REG,70,15.19,23.93,23.83,30.88,3.97,2.09,0.10,0.327,0.436,0.404,0.611,0.375,0.429,0.000
JJ Redick,Clippers,2015-2016,REG,75,38.53,37.39,6.54,8.83,4.24,4.47,0.00,0.455,0.479,0.333,0.623,0.595,0.538,0.000
Thabo Sefolosha,Hawks,2015-2016,REG,75,15.82,16.35,7.51,42.36,9.12,8.31,0.54,0.220,0.459,0.464,0.652,0.412,0.484,0.500
Rajon Rondo,Kings,2015-2016,REG,72,13.94,23.15,14.83,40.28,3.71,3.84,0.26,0.339,0.343,0.328,0.613,0.483,0.367,0.000
Kyle Lowry,Raptors,2015-2016,REG,77,40.42,17.24,11.63,25.61,1.51,3.43,0.17,0.381,0.374,0.367,0.559,0.556,0.439,0.500
Jordan Farmar,Grizzlies,2015-2016,REG,12,31.00,26.00,7.00,22.00,7.00,7.00,0.00,0.387,0.500,0.143,0.545,0.143,0.429,0.000
Steve Novak,"Thunder, Bucks",2015-2016,REG,10,50.00,16.67,0.00,0.00,11.11,22.22,0.00,0.333,0.333,0.000,0.000,0.500,0.750,0.000
PJ Tucker,Suns,2015-2016,REG,82,10.14,10.31,13.23,41.07,12.03,13.06,0.17,0.305,0.333,0.364,0.515,0.357,0.329,0.000
Paul Millsap,Hawks,2015-2016,REG,81,17.76,18.05,20.39,39.76,2.73,1.22,0.09,0.349,0.422,0.387,0.617,0.207,0.154,0.000
Ryan Hollins,"Wizards, Grizzlies",2015-2016,REG,37,0.00,5.06,22.78,72.15,0.00,0.00,0.00,0.000,0.500,0.444,0.684,0.000,0.000,0.000
Lou Amundson,Knicks,2015-2016,REG,29,0.00,18.87,18.87,62.26,0.00,0.00,0.00,0.000,0.100,0.000,0.545,0.000,0.000,0.000
Jose Juan Barea,Mavericks,2015-2016,REG,74,30.99,17.46,22.82,23.24,2.54,2.82,0.14,0.395,0.452,0.444,0.539,0.333,0.350,0.000
Kevin Durant,Thunder,2015-2016,REG,72,33.16,28.89,14.27,21.94,1.23,0.36,0.14,0.386,0.494,0.497,0.716,0.412,0.400,0.000
Al Horford,Hawks,2015-2016,REG,82,18.97,31.84,12.39,31.17,4.10,1.43,0.10,0.367,0.449,0.415,0.725,0.256,0.267,0.000
Mike Conley,Grizzlies,2015-2016,REG,56,24.86,22.70,18.97,27.44,2.73,3.02,0.29,0.353,0.386,0.379,0.550,0.421,0.429,0.000
Jeff Green,"Grizzlies, Clippers",2015-2016,REG,80,15.92,21.02,17.86,35.48,5.35,3.89,0.49,0.313,0.382,0.374,0.572,0.318,0.344,0.000
Corey Brewer,Rockets,2015-2016,REG,82,13.27,8.73,15.64,35.09,11.45,14.00,1.82,0.274,0.250,0.314,0.580,0.302,0.286,0.000
Brandan Wright,Grizzlies,2015-2016,REG,12,0.00,9.62,42.31,48.08,0.00,0.00,0.00,0.000,0.800,0.455,0.840,0.000,0.000,0.000
Joakim Noah,Bulls,2015-2016,REG,29,0.75,6.02,15.04,78.20,0.00,0.00,0.00,0.000,0.375,0.150,0.433,0.000,0.000,0.000
Spencer Hawes,Hornets,2015-2016,REG,57,24.84,20.92,15.69,30.07,4.25,4.25,0.00,0.355,0.313,0.375,0.522,0.231,0.615,0.000
Thaddeus Young,Nets,2015-2016,REG,73,1.97,20.98,30.63,45.28,0.21,0.73,0.21,0.316,0.371,0.522,0.594,0.000,0.143,0.000
Rodney Stuckey,Pacers,2015-2016,REG,58,9.71,36.79,14.22,30.02,2.48,5.64,1.13,0.279,0.380,0.429,0.549,0.182,0.200,0.200
Nick Young,Lakers,2015-2016,REG,54,48.38,28.65,3.78,4.05,8.38,6.76,0.00,0.302,0.358,0.357,0.400,0.419,0.400,0.000
Marco Belinelli,Kings,2015-2016,REG,68,38.74,39.69,5.98,7.40,4.41,2.83,0.94,0.293,0.429,0.263,0.766,0.357,0.500,0.000
Jason Smith,Magic,2015-2016,REG,76,1.79,74.55,7.16,15.11,0.60,0.80,0.00,0.111,0.483,0.472,0.553,0.667,0.250,0.000
Jared Dudley,Wizards,2015-2016,REG,81,36.96,34.91,3.08,12.94,10.68,1.44,0.00,0.394,0.471,0.333,0.762,0.500,0.429,0.000
Aaron Brooks,Bulls,2015-2016,REG,69,34.68,16.81,17.87,25.53,2.13,1.49,1.49,0.362,0.380,0.417,0.467,0.500,0.286,0.143
Arron Afflalo,Knicks,2015-2016,REG,71,16.60,38.49,18.62,13.33,5.79,7.17,0.00,0.333,0.428,0.480,0.566,0.457,0.439,0.000
Tiago Splitter,Hawks,2015-2016,REG,36,0.00,4.52,18.06,76.13,0.00,0.65,0.65,0.000,0.286,0.357,0.585,0.000,0.000,0.000
Carl Landry,76ers,2015-2016,REG,36,4.40,45.60,11.20,38.00,0.40,0.40,0.00,0.455,0.474,0.357,0.726,0.000,1.000,0.000
Josh McRoberts,Heat,2015-2016,REG,42,29.73,19.59,17.57,29.73,0.68,2.03,0.68,0.250,0.345,0.346,0.545,1.000,0.000,0.000
Marc Gasol,Grizzlies,2015-2016,REG,52,0.28,46.39,35.08,18.10,0.00,0.14,0.00,1.000,0.436,0.456,0.547,0.000,0.000,0.000
Ramon Sessions,Wizards,2015-2016,REG,82,13.87,13.71,21.15,46.53,1.69,3.05,0.00,0.293,0.506,0.384,0.564,0.600,0.333,0.000
Joel Anthony,"Pistons, 76ers",2015-2016,REG,19,0.00,30.00,20.00,50.00,0.00,0.00,0.00,0.000,0.667,0.000,0.800,0.000,0.000,0.000
CJ Watson,Magic,2015-2016,REG,33,23.36,33.58,10.95,20.44,5.11,5.11,1.46,0.156,0.326,0.267,0.500,0.714,0.571,0.000
Anthony Tolliver,Pistons,2015-2016,REG,72,54.22,6.33,1.81,10.24,15.36,12.05,0.00,0.350,0.333,0.167,0.647,0.471,0.275,0.000
Michael Beasley,Rockets,2015-2016,REG,20,1.46,35.12,19.51,40.98,1.95,0.98,0.00,0.333,0.458,0.475,0.619,0.250,0.500,0.000
O.J. Mayo,Bucks,2015-2016,REG,41,35.13,25.32,7.91,17.09,5.38,9.18,0.00,0.360,0.438,0.280,0.463,0.176,0.310,0.000
Derrick Rose,Bulls,2015-2016,REG,66,11.94,33.72,18.43,33.52,0.86,1.34,0.19,0.296,0.419,0.440,0.484,0.333,0.286,0.000
Russell Westbrook,Thunder,2015-2016,REG,80,20.91,23.48,14.34,38.57,0.90,1.73,0.07,0.298,0.428,0.415,0.582,0.308,0.280,0.000
Kevin Love,Cavaliers,2015-2016,REG,77,30.81,18.53,17.09,19.34,7.27,6.76,0.20,0.339,0.425,0.443,0.524,0.451,0.348,0.500
Danilo Gallinari,Nuggets,2015-2016,REG,53,30.14,27.29,5.57,32.00,1.29,3.29,0.43,0.360,0.377,0.333,0.504,0.444,0.348,0.333
Chris Paul,Clippers,2015-2016,REG,74,25.88,41.06,15.45,14.02,1.80,1.71,0.09,0.375,0.457,0.523,0.603,0.300,0.421,0.000
Raymond Felton,Mavericks,2015-2016,REG,80,24.34,24.49,18.77,25.51,2.49,4.11,0.29,0.283,0.365,0.414,0.592,0.412,0.214,0.000
Charlie Villanueva,Mavericks,2015-2016,REG,62,43.73,10.09,15.60,22.02,5.50,3.06,0.00,0.252,0.333,0.529,0.556,0.167,0.700,0.000
Channing Frye,"Magic, Cavaliers",2015-2016,REG,70,53.31,13.83,5.48,12.39,8.65,6.34,0.00,0.389,0.479,0.579,0.605,0.367,0.364,0.000
Deron Williams,Mavericks,2015-2016,REG,65,29.29,27.23,17.16,19.23,3.35,3.48,0.26,0.313,0.403,0.444,0.537,0.577,0.407,0.000
Gerald Green,Heat,2015-2016,REG,69,27.65,31.91,9.56,15.02,7.85,7.85,0.17,0.309,0.390,0.446,0.568,0.348,0.326,0.000
Nate Robinson,Pelicans,2015-2016,REG,2,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Jarrett Jack,Nets,2015-2016,REG,32,20.95,36.31,23.46,12.01,1.40,5.31,0.56,0.293,0.431,0.321,0.605,0.400,0.368,0.000
Ian Mahinmi,Pacers,2015-2016,REG,71,0.00,11.83,19.87,68.08,0.00,0.00,0.22,0.000,0.264,0.472,0.682,0.000,0.000,0.000
David Lee,"Celtics, Mavericks",2015-2016,REG,55,0.30,14.63,20.90,64.18,0.00,0.00,0.00,0.000,0.327,0.429,0.614,0.000,0.000,0.000
Drew Gooden,Wizards,2015-2016,REG,30,33.01,25.24,11.65,23.30,3.88,2.91,0.00,0.147,0.308,0.500,0.500,0.250,0.333,0.000
Nene,Wizards,2015-2016,REG,57,0.26,32.81,16.93,49.48,0.52,0.00,0.00,0.000,0.397,0.415,0.695,0.000,0.000,0.000
Amar'e Stoudemire,Heat,2015-2016,REG,52,0.00,19.46,14.48,66.06,0.00,0.00,0.00,0.000,0.442,0.469,0.623,0.000,0.000,0.000
Caron Butler,Kings,2015-2016,REG,17,20.34,59.32,6.78,3.39,1.69,6.78,1.69,0.167,0.543,0.500,0.500,0.000,0.250,0.000
Tayshaun Prince,Timberwolves,2015-2016,REG,77,0.44,62.45,12.66,14.85,2.62,6.99,0.00,0.000,0.441,0.379,0.706,0.167,0.188,0.000
Matt Barnes,Grizzlies,2015-2016,REG,76,37.72,7.80,9.25,29.62,7.95,7.23,0.43,0.330,0.278,0.281,0.546,0.255,0.360,0.000
Rasual Butler,Spurs,2015-2016,REG,46,28.57,21.90,10.48,20.95,10.48,7.62,0.00,0.300,0.652,0.273,0.727,0.364,0.250,0.000
Luis Scola,Raptors,2015-2016,REG,76,12.73,19.43,20.77,33.00,6.87,7.20,0.00,0.342,0.336,0.435,0.563,0.463,0.465,0.000
LeBron James,Cavaliers,2015-2016,REG,76,17.24,22.19,9.68,48.20,1.20,1.41,0.07,0.320,0.373,0.409,0.699,0.235,0.250,0.000
Carmelo Anthony,Knicks,2015-2016,REG,72,20.73,46.52,7.27,22.72,1.22,1.45,0.08,0.332,0.444,0.400,0.525,0.313,0.421,0.000
Chris Bosh,Heat,2015-2016,REG,53,21.38,37.29,12.52,21.12,3.91,3.78,0.00,0.360,0.451,0.323,0.716,0.467,0.310,0.000
Dwyane Wade,Heat,2015-2016,REG,74,2.79,39.22,24.94,32.21,0.25,0.34,0.25,0.121,0.375,0.383,0.646,0.667,0.000,0.333
Chris Kaman,Trail Blazers,2015-2016,REG,16,6.98,51.16,11.63,27.91,2.33,0.00,0.00,0.333,0.409,0.800,0.500,0.000,0.000,0.000
Kirk Hinrich,"Bulls, Hawks",2015-2016,REG,46,34.88,19.38,11.63,20.93,6.98,6.20,0.00,0.356,0.360,0.267,0.444,0.444,0.500,0.000
Nick Collison,Thunder,2015-2016,REG,59,0.92,15.60,22.94,59.63,0.92,0.00,0.00,0.000,0.471,0.440,0.477,0.000,0.000,0.000
David West,Spurs,2015-2016,REG,78,1.34,48.88,22.10,27.46,0.00,0.22,0.00,0.500,0.484,0.495,0.699,0.000,0.000,0.000
Dahntay Jones,Cavaliers,2015-2016,REG,1,7.14,35.71,21.43,28.57,7.14,0.00,0.00,0.000,0.600,0.667,0.000,1.000,0.000,0.000
Boris Diaw,Spurs,2015-2016,REG,76,16.71,13.32,24.02,44.39,1.31,0.00,0.26,0.391,0.353,0.511,0.653,0.200,0.000,0.000
Kendrick Perkins,Pelicans,2015-2016,REG,37,0.00,14.67,48.00,37.33,0.00,0.00,0.00,0.000,0.364,0.500,0.643,0.000,0.000,0.000
Leandro Barbosa,Warriors,2015-2016,REG,68,20.54,17.84,11.62,40.27,1.89,7.57,0.27,0.289,0.515,0.186,0.604,0.714,0.429,0.000
Steve Blake,Pistons,2015-2016,REG,58,42.50,22.08,3.33,11.67,8.75,8.33,3.33,0.333,0.396,0.000,0.714,0.476,0.400,0.000
Zaza Pachulia,Mavericks,2015-2016,REG,76,0.00,23.19,18.94,57.23,0.00,0.00,0.64,0.000,0.284,0.416,0.561,0.000,0.000,0.000
Matt Bonner,Spurs,2015-2016,REG,30,49.12,19.30,8.77,12.28,1.75,7.02,1.75,0.464,0.636,0.800,0.429,0.000,0.500,0.000
Mo Williams,Cavaliers,2015-2016,REG,41,23.51,44.37,12.58,9.27,5.30,4.30,0.66,0.352,0.515,0.316,0.536,0.375,0.308,0.500
James Jones,Cavaliers,2015-2016,REG,48,56.64,20.98,2.80,3.50,5.59,10.49,0.00,0.370,0.367,0.750,0.800,0.500,0.467,0.000
Kyle Korver,Hawks,2015-2016,REG,80,49.84,26.87,1.63,6.51,8.14,6.84,0.16,0.379,0.497,0.300,0.575,0.480,0.429,1.000
Udonis Haslem,Heat,2015-2016,REG,37,4.92,50.82,14.75,19.67,6.56,3.28,0.00,0.000,0.258,0.667,0.667,0.250,0.000,0.000
Dwight Howard,Rockets,2015-2016,REG,71,0.67,3.50,22.50,72.83,0.00,0.00,0.50,0.000,0.381,0.400,0.709,0.000,0.000,0.000
Shaun Livingston,Warriors,2015-2016,REG,78,0.79,44.06,25.59,27.18,1.06,1.06,0.26,0.000,0.497,0.454,0.718,0.000,0.500,0.000
Devin Harris,Mavericks,2015-2016,REG,64,23.06,13.94,9.65,34.32,5.90,11.53,1.61,0.279,0.423,0.361,0.625,0.500,0.372,0.000
Luol Deng,Heat,2015-2016,REG,74,15.28,20.24,12.06,33.51,11.13,7.64,0.13,0.316,0.344,0.356,0.668,0.386,0.333,0.000
Andre Iguodala,Warriors,2015-2016,REG,65,24.46,18.75,7.61,32.07,8.97,7.34,0.82,0.311,0.391,0.393,0.712,0.394,0.481,0.000
Kris Humphries,"Wizards, Suns, Hawks",2015-2016,REG,53,30.17,25.42,13.56,24.41,3.73,2.37,0.34,0.326,0.427,0.350,0.569,0.364,0.143,0.000
Al Jefferson,Hornets,2015-2016,REG,47,0.00,36.63,33.86,29.31,0.00,0.00,0.20,0.000,0.449,0.409,0.622,0.000,0.000,0.000
Josh Smith,"Clippers, Rockets",2015-2016,REG,55,34.38,12.32,16.33,30.37,3.15,2.87,0.57,0.292,0.233,0.263,0.575,0.091,0.500,0.000
J.R. Smith,Cavaliers,2015-2016,REG,77,44.46,20.17,10.61,9.08,8.73,6.72,0.24,0.395,0.380,0.422,0.597,0.405,0.421,0.000
Jameer Nelson,Nuggets,2015-2016,REG,39,43.00,27.04,10.75,15.31,1.30,2.61,0.00,0.303,0.373,0.303,0.617,0.250,0.250,0.000
Tony Allen,Grizzlies,2015-2016,REG,64,2.56,14.93,14.29,61.62,3.84,2.77,0.00,0.417,0.371,0.194,0.554,0.389,0.308,0.000
Kevin Martin,"Timberwolves, Spurs",2015-2016,REG,55,26.79,35.17,16.27,16.75,0.24,4.78,0.00,0.348,0.313,0.324,0.557,0.000,0.500,0.000
Sasha Vujacic,Knicks,2015-2016,REG,61,40.79,33.94,2.89,11.19,3.97,7.22,0.00,0.389,0.383,0.000,0.548,0.364,0.250,0.000
Beno Udrih,"Grizzlies, Heat",2015-2016,REG,44,14.80,45.41,12.24,19.90,2.55,4.08,1.02,0.310,0.416,0.583,0.513,0.200,0.625,0.000
Anderson Varejao,"Cavaliers, Warriors",2015-2016,REG,53,0.81,37.10,23.39,38.71,0.00,0.00,0.00,0.000,0.326,0.414,0.542,0.000,0.000,0.000
